"YEAR"	"QUARTER"	"ID"	"AGE"	"GENDER"	"FATAL"	"LEVEL1"	"LEVEL2"	"LEVEL3"	"LEVEL4"	"LEVEL5"	"LEVEL6"	"LEVEL7"	"LEVEL8"	"LEVEL9"	"LEVEL10"
1998.00	3.00	61406.00	19.00	1.00	0.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1998.00	3.00	61406.00	18.00	0.00	1.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1998.00	3.00	61418.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61419.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61423.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61424.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61433.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61446.00	16.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61446.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61447.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61468.00	19.00	1.00	1.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00
1998.00	3.00	61489.00	20.00	0.00	1.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00
1998.00	3.00	61496.00	20.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61505.00	20.00	1.00	1.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00
1998.00	3.00	61508.00	18.00	1.00	1.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1998.00	3.00	61514.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61524.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61552.00	18.00	1.00	0.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1998.00	3.00	61574.00	20.00	0.00	1.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
1998.00	3.00	61581.00	17.00	1.00	0.00	31.00	31.00	31.00	31.00	31.00	31.00	31.00	31.00	31.00	31.00
1998.00	3.00	61606.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61616.00	18.00	1.00	0.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
1998.00	3.00	61620.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61626.00	17.00	1.00	0.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00
1998.00	3.00	61651.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61675.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61678.00	20.00	1.00	1.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1998.00	3.00	61692.00	16.00	1.00	1.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1998.00	3.00	61706.00	19.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61741.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61748.00	20.00	0.00	0.00	45.00	45.00	45.00	45.00	45.00	45.00	45.00	45.00	45.00	45.00
1998.00	3.00	61753.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61803.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61808.00	20.00	1.00	1.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00
1998.00	3.00	61813.00	19.00	0.00	1.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00
1998.00	3.00	61816.00	16.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61818.00	18.00	1.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	23.00	0.00	0.00	0.00
1998.00	3.00	61826.00	17.00	0.00	0.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00
1998.00	3.00	61827.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61827.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61859.00	17.00	0.00	0.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
1998.00	3.00	61860.00	18.00	1.00	1.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00
1998.00	3.00	61864.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61884.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61885.00	16.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61891.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61908.00	20.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61911.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61914.00	18.00	1.00	0.00	0.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	31.00	0.00
1998.00	3.00	61952.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	61991.00	20.00	1.00	0.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00
1998.00	3.00	62016.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62048.00	18.00	1.00	1.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00
1998.00	3.00	62050.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62119.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62131.00	20.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62132.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62146.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62147.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62151.00	16.00	1.00	1.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00
1998.00	3.00	62154.00	19.00	1.00	0.00	15.00	11.00	11.00	23.00	4.00	8.00	26.00	5.00	14.00	20.00
1998.00	3.00	62214.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62226.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62231.00	20.00	0.00	0.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00
1998.00	3.00	62296.00	20.00	1.00	0.00	16.00	0.00	9.00	11.00	13.00	14.00	10.00	21.00	20.00	20.00
1998.00	3.00	62312.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62328.00	19.00	1.00	0.00	6.00	3.00	3.00	0.00	8.00	15.00	0.00	24.00	3.00	12.00
1998.00	3.00	62333.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62341.00	20.00	1.00	0.00	0.00	0.00	12.00	0.00	10.00	0.00	15.00	0.00	0.00	0.00
1998.00	3.00	62345.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62440.00	17.00	0.00	0.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00
1998.00	3.00	62447.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62451.00	18.00	1.00	0.00	0.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62472.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62483.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62488.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62489.00	17.00	1.00	0.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1998.00	3.00	62490.00	20.00	1.00	0.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00
1998.00	3.00	62490.00	19.00	1.00	0.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00
1998.00	3.00	62490.00	20.00	0.00	0.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00
1998.00	3.00	62496.00	19.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62499.00	17.00	1.00	0.00	2.00	17.00	15.00	2.00	2.00	2.00	2.00	2.00	2.00	16.00
1998.00	3.00	62520.00	19.00	1.00	1.00	16.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1998.00	3.00	62532.00	16.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00
1998.00	3.00	62544.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	9.00	0.00	0.00	0.00
1998.00	3.00	62578.00	16.00	1.00	0.00	33.00	33.00	33.00	33.00	33.00	33.00	33.00	33.00	33.00	33.00
1998.00	3.00	62582.00	20.00	1.00	1.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
1998.00	3.00	62601.00	19.00	0.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
1998.00	3.00	62681.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	0.00
1998.00	3.00	62735.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62773.00	18.00	0.00	0.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1998.00	3.00	62775.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	62868.00	19.00	1.00	0.00	8.00	12.00	6.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00
1998.00	3.00	62888.00	19.00	1.00	0.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
1998.00	3.00	62896.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00
1998.00	3.00	62897.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	63002.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	63073.00	18.00	1.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	3.00	63096.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	61784.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	61933.00	18.00	1.00	0.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00
1998.00	4.00	61955.00	19.00	1.00	0.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00
1998.00	4.00	62036.00	11.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62056.00	19.00	1.00	0.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1998.00	4.00	62082.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62084.00	20.00	1.00	0.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
1998.00	4.00	62086.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62087.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62110.00	17.00	1.00	0.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00
1998.00	4.00	62113.00	17.00	1.00	0.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	23.00
1998.00	4.00	62161.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62166.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62171.00	16.00	0.00	0.00	0.00	0.00	8.00	0.00	13.00	5.00	0.00	0.00	10.00	5.00
1998.00	4.00	62176.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62195.00	20.00	1.00	0.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1998.00	4.00	62204.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62209.00	19.00	1.00	0.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00
1998.00	4.00	62237.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62257.00	20.00	1.00	0.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
1998.00	4.00	62277.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62287.00	16.00	1.00	0.00	10.00	13.00	6.00	10.00	11.00	9.00	4.00	7.00	14.00	9.00
1998.00	4.00	62331.00	19.00	1.00	1.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1998.00	4.00	62373.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	19.00	0.00	0.00	11.00	0.00
1998.00	4.00	62375.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62381.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62401.00	18.00	0.00	1.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00
1998.00	4.00	62402.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62410.00	19.00	1.00	1.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00
1998.00	4.00	62415.00	16.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62416.00	20.00	1.00	0.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
1998.00	4.00	62418.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62421.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62442.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62459.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62474.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62480.00	17.00	1.00	0.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1998.00	4.00	62500.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62513.00	17.00	1.00	0.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00
1998.00	4.00	62547.00	19.00	1.00	0.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1998.00	4.00	62574.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62575.00	17.00	1.00	1.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1998.00	4.00	62586.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62588.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62597.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62603.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62605.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62607.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62609.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.00	0.00	0.00	0.00
1998.00	4.00	62622.00	19.00	1.00	1.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
1998.00	4.00	62624.00	19.00	1.00	1.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00
1998.00	4.00	62628.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62633.00	19.00	1.00	0.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00
1998.00	4.00	62645.00	17.00	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
1998.00	4.00	62648.00	19.00	1.00	1.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00
1998.00	4.00	62651.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62658.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62661.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62663.00	18.00	1.00	0.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00
1998.00	4.00	62665.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62677.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62718.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62728.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62742.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62746.00	20.00	1.00	1.00	0.00	16.00	0.00	19.00	4.00	23.00	0.00	12.00	0.00	11.00
1998.00	4.00	62753.00	19.00	1.00	0.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00
1998.00	4.00	62755.00	16.00	1.00	1.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00
1998.00	4.00	62763.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62767.00	20.00	1.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62769.00	18.00	0.00	0.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00
1998.00	4.00	62780.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62782.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62796.00	19.00	1.00	0.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00
1998.00	4.00	62797.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62835.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62837.00	17.00	1.00	1.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1998.00	4.00	62839.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62844.00	18.00	1.00	1.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00	2.00
1998.00	4.00	62852.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62865.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62869.00	18.00	1.00	0.00	18.00	12.00	10.00	20.00	3.00	0.00	10.00	23.00	15.00	9.00
1998.00	4.00	62877.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62878.00	19.00	0.00	0.00	8.00	8.00	8.00	8.00	8.00	8.00	21.00	8.00	8.00	8.00
1998.00	4.00	62883.00	16.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62889.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62901.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62929.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62932.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62936.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62942.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62974.00	19.00	1.00	0.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00
1998.00	4.00	62989.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62991.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62991.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	62996.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	63013.00	17.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	63017.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	63020.00	18.00	1.00	0.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00
1998.00	4.00	63027.00	19.00	0.00	1.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	63037.00	17.00	1.00	0.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00
1998.00	4.00	63047.00	19.00	1.00	0.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00
1998.00	4.00	63064.00	19.00	1.00	1.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00
1998.00	4.00	63084.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	63090.00	18.00	1.00	0.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1998.00	4.00	63095.00	17.00	1.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00
1998.00	4.00	63098.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00
1998.00	4.00	63109.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1998.00	4.00	63113.00	15.00	1.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	21.00	0.00	0.00
1999.00	1.00	60006.00	20.00	1.00	1.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00
1999.00	1.00	60011.00	20.00	1.00	0.00	14.00	0.00	0.00	12.00	11.00	0.00	0.00	0.00	0.00	0.00
1999.00	1.00	60015.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
